gnid,net_name,net_type,center_longitude,center_latitude,point_total,point_code,point_name,point_longitude,point_latitude,address,point_page_no
GC2000000024,首都圈,区域网,,,271,A385,东台子,117.1809**,38.5051**,王稳庄镇东台子村,16
GC2000000024,首都圈,区域网,,,271,A386,东社,113.0107**,38.4260**,东社镇王东社村,16
GC2000000024,首都圈,区域网,,,271,A387,野场,115.1347**,38.4067**,高岭乡野场村,16
GC2000000024,首都圈,区域网,,,271,A388,马棚口,117.3208**,38.3708**,古林街道马棚口村,16
GC2000000024,首都圈,区域网,,,271,A389,陈南寨,116.2212**,38.3483**,束城镇陈南寨村,16
GC2000000024,首都圈,区域网,,,271,A390,营里,113.3934**,38.2947**,营里乡万里村,16
GC2000000024,首都圈,区域网,,,271,A391,东姜庄,117.0022**,38.2930**,兴济镇东姜庄村,16
GC2000000024,首都圈,区域网,,,271,A392,付佐,115.4400**,38.2522**,付佐乡付佐西村,17
GC2000000024,首都圈,区域网,,,271,AB01,阳原,114.0827**,40.0974**,河北省张家口市阳原县西城镇桥良水村,17
GC2000000024,首都圈,区域网,,,271,AB02,涿鹿,115.0812**,40.2168**,河北省张家口市涿鹿县涿鹿镇朝阳寺村,17
GC2000000024,首都圈,区域网,,,271,AB03,顺义,116.3708**,40.0388**,北京市顺义区李桥镇头二营村,17
GC2000000024,首都圈,区域网,,,271,AB04,香河,116.5779**,39.4679**,河北省廊坊市香河县淑阳镇孙止务村,17
GC2000000024,首都圈,区域网,,,271,AB05,大城,116.3823**,38.4333**,河北省廊坊市大城县平舒镇大祥连村,17
GC2000000024,首都圈,区域网,,,271,AB06,刀尔登,119.0781**,40.4533**,辽宁省凌源市刀尔登镇南营子村,17
GC2000000024,首都圈,区域网,,,271,AB07,塘沽,117.3443**,39.0521**,天津市塘沽区四道桥天津市地震局塘沽地震台,17
GC2000000024,首都圈,区域网,,,271,AB08,滦南,118.3324**,39.3285**,河北省唐山市滦南县扒齿港镇中心小学(荣程,17
GC2000000024,首都圈,区域网,,,271,AB09,张北,114.4347**,41.1013**,河北省张北县张北镇树儿湾小学,17
GC2000000024,首都圈,区域网,,,271,AN01,静海,116.5157**,38.5681**,梁头镇地震台,17
GC2000000024,首都圈,区域网,,,271,CB01,河间,116.0774**,38.2793**,河北省河间市瀛洲镇贾庄村,17
GC2000000024,首都圈,区域网,,,271,D012,平鲁,112.1510**,39.3677**,山西省朔州市平鲁区西水界乡担子山村,17
GC2000000024,首都圈,区域网,,,271,D013,偏关,111.3133**,39.2575**,山西省偏关县窑头乡,17
GC2000000024,首都圈,区域网,,,271,D014,离石,111.1370**,37.3194**,山西省离石市田家会镇下楼桥村,17
GC2000000024,首都圈,区域网,,,271,D015,柴庄,113.1949**,38.1725**,山西省盂县上社镇柴庄,18
GC2000000024,首都圈,区域网,,,271,HB12,沟南村,113.1523**,38.4276**,沟南乡沟南村,18
GC2000000024,首都圈,区域网,,,271,HB27,紫石口,115.2463**,39.4383**,野三坡镇紫石口村,18
GC2000000024,首都圈,区域网,,,271,HB33,佛峪口,115.4903**,40.2975**,张山营乡佛峪口村,18
GC2000000024,首都圈,区域网,,,271,HB14,柏宝西村,113.2565**,40.3867**,柏宝西村,18
GC2000000024,首都圈,区域网,,,271,HB26,北下邑,115.0386**,38.5456**,河口乡北下邑村,18
GC2000000024,首都圈,区域网,,,271,HB31,石佛寺,115.4158**,40.2150**,狼山镇石佛寺村,18
GC2000000024,首都圈,区域网,,,271,HB32,上中院,115.4988**,39.3991**,岳各庄乡上中院村,18
GC2000000024,首都圈,区域网,,,271,HB35,西演,115.5261**,38.3568**,西演镇,18
GC2000000024,首都圈,区域网,,,271,HB37,张庄,115.5627**,40.2882**,五里营村张庄地震台,18
GC2000000024,首都圈,区域网,,,271,HB39,南辛房,116.0070**,39.5363**,潭柘寺乡南辛房村,18
GC2000000024,首都圈,区域网,,,271,HB34,兴仁堡,115.5092**,40.5261**,兴仁堡,18
GC2000000024,首都圈,区域网,,,271,HB21,小渡口,114.3893**,40.1381**,化稍营镇小渡口村,18
GC2000000024,首都圈,区域网,,,271,HB24,万全镇,114.4532**,40.5293**,万全镇,18
GC2000000024,首都圈,区域网,,,271,HB25,沙岑子,114.5582**,40.4077**,沙岑子镇,18
GC2000000024,首都圈,区域网,,,271,BZ08,北湛,113.0153**,39.3021**,大黄巍乡北湛村小学,19
GC2000000025,郯庐带及其周缘,区域网,,,88,B301,黄川,118.5660**,34.4029**,黄川镇桃李村,1
GC2000000025,郯庐带及其周缘,区域网,,,88,B302,西日晒,118.4110**,34.4677**,大兴镇日晒村西日晒村,1
GC2000000025,郯庐带及其周缘,区域网,,,88,B303,后段宅,118.2933**,34.4763**,泉源乡后段宅村,1
GC2000000025,郯庐带及其周缘,区域网,,,88,B304,王庄,116.3678**,36.0485**,王庄镇初级中学,1
GC2000000025,郯庐带及其周缘,区域网,,,88,B305,大柴庄,116.3839**,37.5798**,于桥乡大柴庄村,1
GC2000000025,郯庐带及其周缘,区域网,,,88,B306,梁屯,116.4115**,34.1111**,赵庄镇张老庄村大新庄组,1
GC2000000025,郯庐带及其周缘,区域网,,,88,B307,河滩,116.4615**,32.0910**,安丰镇东庄村庙拐组,1
GC2000000025,郯庐带及其周缘,区域网,,,88,B308,朱寨,116.5008**,34.4595**,朱寨镇徐胡庄村,1
GC2000000025,郯庐带及其周缘,区域网,,,88,B309,汤庄,116.5683**,31.3036**,柏林乡兴和村汤庄村民组,1
GC2000000025,郯庐带及其周缘,区域网,,,88,B310,吴村镇,117.0106**,35.4685**,吴村镇峪口东村,1
GC2000000025,郯庐带及其周缘,区域网,,,88,B311,窑头,117.0489**,36.3905**,窑头村,1
GC2000000025,郯庐带及其周缘,区域网,,,88,B312,豆腐店,117.1033**,37.1774**,许商街幸福湖居委会豆腐店村,1
GC2000000025,郯庐带及其周缘,区域网,,,88,B313,庆云镇,117.2409**,37.5063**,庆云镇西城村,1
GC2000000025,郯庐带及其周缘,区域网,,,88,B314,洪曹,117.2782**,33.0766**,王庄镇镇北居委会,1
GC2000000025,郯庐带及其周缘,区域网,,,88,B315,土井村,117.2804**,34.5314**,齐村镇和平村土井村,1
GC2000000025,郯庐带及其周缘,区域网,,,88,B316,东土楼,117.2854**,33.5186**,朱集乡红旗村亢庄组,2
GC2000000025,郯庐带及其周缘,区域网,,,88,B317,罗圈,117.3397**,36.5594**,明集镇罗圈村,2
GC2000000025,郯庐带及其周缘,区域网,,,88,B318,北双王,117.3628**,36.2540**,雪野镇北双王村,2
GC2000000025,郯庐带及其周缘,区域网,,,88,B319,梁邱镇,117.4358**,35.0934**,梁邱镇梁邱北村,2
GC2000000025,郯庐带及其周缘,区域网,,,88,B320,东官庄,117.4615**,38.0837**,埕口镇东官庄村,2
GC2000000025,郯庐带及其周缘,区域网,,,88,B321,土山,117.5095**,34.1398**,土山镇政府外游园广场,2
GC2000000025,郯庐带及其周缘,区域网,,,88,B322,周家庄,117.5978**,35.2725**,大田庄乡周家庄,2
GC2000000025,郯庐带及其周缘,区域网,,,88,B323,张林,118.0993**,35.4780**,坦埠镇张林村,2
GC2000000025,郯庐带及其周缘,区域网,,,88,B324,罗盖,118.1575**,37.2746**,董集乡罗盖村,2
GC2000000025,郯庐带及其周缘,区域网,,,88,B325,梁家,118.2204**,37.5273**,义和镇梁家村,2
GC2000000025,郯庐带及其周缘,区域网,,,88,B326,张家坡,118.3078**,36.0270**,张家坡镇东流泉村,2
GC2000000025,郯庐带及其周缘,区域网,,,88,B327,羊口,118.5116**,37.1550**,羊口镇,2
GC2000000025,郯庐带及其周缘,区域网,,,88,B328,山前村,120.5436**,38.2338**,北隍城乡山前村,2
GC2000000025,郯庐带及其周缘,区域网,,,88,B329,大口东山,120.4511**,38.0927**,跎矶镇大口东山村,2
GC2000000025,郯庐带及其周缘,区域网,,,88,B330,靖子村,122.0714**,37.3374**,孙家疃镇靖子村小东山,2
GC2000000025,郯庐带及其周缘,区域网,,,88,B331,礼村,122.4093**,37.2497**,成山镇落凤岗村,3
GC2000000025,郯庐带及其周缘,区域网,,,88,B332,班山口,120.4582**,37.1731**,西城镇班山口村,3
GC2000000025,郯庐带及其周缘,区域网,,,88,B333,姜家村,121.1856**,37.0523**,崖子镇姜家村,3
GC2000000025,郯庐带及其周缘,区域网,,,88,B334,葛家镇,121.5096**,37.0942**,葛家镇葛家村,3
GC2000000025,郯庐带及其周缘,区域网,,,88,B335,灶户,119.2298**,37.0452**,青乡镇灶户村环渤海滩涂公司,3
GC2000000025,郯庐带及其周缘,区域网,,,88,B336,土山,119.4165**,37.0353**,莱州市土山镇,3
GC2000000025,郯庐带及其周缘,区域网,,,88,B337,东南孙村,119.0381**,36.5346**,高里镇东南孙村,3
GC2000000025,郯庐带及其周缘,区域网,,,88,B338,徐家屯,120.1882**,36.5165**,武备镇徐家屯村,3
GC2000000025,郯庐带及其周缘,区域网,,,88,B339,宫家村,121.4286**,36.5164**,白沙滩镇宫家村,3
GC2000000025,郯庐带及其周缘,区域网,,,88,B340,宅科村,120.4529**,36.4185**,高格庄镇宅科村村委会,3
GC2000000025,郯庐带及其周缘,区域网,,,88,B341,大岭,119.3192**,36.4024**,饮马镇大岭村,3
GC2000000025,郯庐带及其周缘,区域网,,,88,B342,南村,120.0737**,36.3071**,南村镇洪兰中学,3
GC2000000025,郯庐带及其周缘,区域网,,,88,B343,李家寨,120.5374**,36.2562**,田横镇李家寨村,3
GC2000000025,郯庐带及其周缘,区域网,,,88,B344,高崖镇,118.5018**,36.2286**,高崖镇程家漳河村,3
GC2000000025,郯庐带及其周缘,区域网,,,88,B345,戴家庄,119.2082**,36.1565**,景芝镇戴家庄村,3
GC2000000025,郯庐带及其周缘,区域网,,,88,B346,富官庄,118.5683**,36.0440**,富官庄乡官庄村,4
GC2000000025,郯庐带及其周缘,区域网,,,88,B347,胶南,119.5808**,35.5413**,珠山街道办事处曹戈庄村（崔家庄村）,4
GC2000000025,郯庐带及其周缘,区域网,,,88,B348,黄墩镇,119.0737**,35.2469**,黄墩镇,4
GC2000000025,郯庐带及其周缘,区域网,,,88,B349,小河疃,118.3666**,35.2049**,石莲子镇小河疃村,4
GC2000000025,郯庐带及其周缘,区域网,,,88,B350,西潘村,119.2143**,35.0742**,虎山镇西潘家村,4
GC2000000025,郯庐带及其周缘,区域网,,,88,B351,黄家屯,118.3886**,35.0278**,青云镇凤凰岭村黄家屯,4
GC2000000025,郯庐带及其周缘,区域网,,,88,B352,褚墩镇,118.1490**,34.4938**,褚墩镇初级中学院内,4
GC2000000025,郯庐带及其周缘,区域网,,,88,B353,南晨,118.4609**,34.4437**,南晨乡西山后村磨山养殖场,4
GC2000000025,郯庐带及其周缘,区域网,,,88,B354,青伊湖农场,119.0380**,34.2480**,国营青伊湖农场下坊分场,4
GC2000000025,郯庐带及其周缘,区域网,,,88,B355,北沟,118.2358**,34.2050**,北沟镇北沟村花为媒园艺场,4
GC2000000025,郯庐带及其周缘,区域网,,,88,B356,滨淮,120.0860**,34.1753**,滨淮镇新生村,4
GC2000000025,郯庐带及其周缘,区域网,,,88,B357,丫头港农场,120.2301**,33.5641**,射阳港丫头港农场,4
GC2000000025,郯庐带及其周缘,区域网,,,88,B358,凌城,118.0613**,33.4922**,凌城镇实验小学,4
GC2000000025,郯庐带及其周缘,区域网,,,88,B359,南集,119.2739**,33.4564**,南集镇南集中学操场内,4
GC2000000025,郯庐带及其周缘,区域网,,,88,B360,中路港,120.3149**,33.3222**,黄沙港镇中路港村一管区,4
GC2000000025,郯庐带及其周缘,区域网,,,88,B361,东咀,118.3979**,33.2126**,龙集镇东咀村（原尚咀乡）,5
GC2000000025,郯庐带及其周缘,区域网,,,88,B362,明光,117.5639**,32.4659**,城西街道办事处梁山村曹庄组,5
GC2000000025,郯庐带及其周缘,区域网,,,88,B363,尖南,120.4802**,32.4639**,海堤乡尖南村(现弶港镇),5
GC2000000025,郯庐带及其周缘,区域网,,,88,B364,武坚,119.4758**,32.4450**,武坚镇合新村,5
GC2000000025,郯庐带及其周缘,区域网,,,88,B365,万山南,118.3194**,32.3835**,半塔镇大余郢村万山组,5
GC2000000025,郯庐带及其周缘,区域网,,,88,B366,界牌集,117.4970**,32.1478**,界牌集镇界牌村,5
GC2000000025,郯庐带及其周缘,区域网,,,88,B367,串河,121.3319**,32.0455**,天汾镇串河村,5
GC2000000025,郯庐带及其周缘,区域网,,,88,B368,幕府山,118.4730**,32.0732**,幕府山风景区（劳山山顶）,5
GC2000000025,郯庐带及其周缘,区域网,,,88,B369,上荣,119.2146**,32.0363**,白兔镇上荣村,5
GC2000000025,郯庐带及其周缘,区域网,,,88,B370,庙镇,121.2179**,31.4225**,庙镇镇东村,5
GC2000000025,郯庐带及其周缘,区域网,,,88,B371,寨门,120.2588**,31.4135**,锡北镇寨门村,5
GC2000000025,郯庐带及其周缘,区域网,,,88,B372,止马岗,117.2365**,31.2272**,冶父山镇田埠村沈西组,5
GC2000000025,郯庐带及其周缘,区域网,,,88,B373,嘉定,121.1385**,31.1794**,同济大学嘉定校区,5
GC2000000025,郯庐带及其周缘,区域网,,,88,B374,阳江,118.4514**,31.1980**,阳江镇成教中心校,5
GC2000000025,郯庐带及其周缘,区域网,,,88,B375,横扇,120.3173**,31.0074**,横扇镇横扇中学,5
GC2000000025,郯庐带及其周缘,区域网,,,88,B376,滴水湖,121.5327**,30.5295**,临港新城上海海事大学,6
GC2000000025,郯庐带及其周缘,区域网,,,88,B377,公堰塥,117.1891**,30.5768**,白湖乡公堰塥村房新村民小组,6
GC2000000025,郯庐带及其周缘,区域网,,,88,B378,新庄,117.5545**,30.5628**,顺安镇沈桥村新河组,6
GC2000000025,郯庐带及其周缘,区域网,,,88,B379,祠山岗,119.3263**,30.5515**,桃州镇安徽省祠山岗茶场七队,6
GC2000000025,郯庐带及其周缘,区域网,,,88,B380,金山,121.1727**,30.5275**,亭林镇油车村渔池,6
GC2000000025,郯庐带及其周缘,区域网,,,88,B381,澉浦,120.4845**,30.2232**,澉浦镇紫金山村,6
GC2000000025,郯庐带及其周缘,区域网,,,88,B382,东沙,122.0911**,30.1712**,东沙镇司基村,6
GC2000000025,郯庐带及其周缘,区域网,,,88,B383,洋山,121.1278**,30.0939**,低塘街道洋山村,6
GC2000000025,郯庐带及其周缘,区域网,,,88,BB01,启东,121.4878**,31.4393**,江苏省启东市和合镇初级中学,6
GC2000000025,郯庐带及其周缘,区域网,,,88,BB02,潍坊,119.0194**,36.4041**,山东省潍坊市潍城区望留街道办事处夏家村,6
GC2000000025,郯庐带及其周缘,区域网,,,88,BB03,平邑,117.3425**,35.3130**,山东省临沂市平邑县平邑镇西贺庄,6
GC2000000025,郯庐带及其周缘,区域网,,,88,BB04,毛刺林场,118.2614**,34.4008**,山东省郯城县泉源镇毛刺林场,6
GC2000000025,郯庐带及其周缘,区域网,,,88,BB05,官墩,118.5405**,34.1268**,江苏省沭阳县官墩乡沭阳地震台,6
GC2000000026,郯庐带区域网,区域网,,,66,B001,长岛,120.4312**,37.5670**,山东省长岛县南长山镇南城村,1
GC2000000026,郯庐带区域网,区域网,,,66,B002,蓬莱,120.5000**,37.4700**,山东省蓬莱市马格庄镇安香丛家村,1
GC2000000026,郯庐带区域网,区域网,,,66,B003,龙口,120.2801**,37.3840**,山东省龙口市新嘉镇位焦村,1
GC2000000026,郯庐带区域网,区域网,,,66,B004,烟台,121.1959**,37.2705**,山东省烟台市芝罘区黄务镇北里村,1
GC2000000026,郯庐带区域网,区域网,,,66,B005,荣城,122.2247**,37.1051**,山东省荣城市城西镇河北隋家村,1
GC2000000026,郯庐带区域网,区域网,,,66,B006,海阳,121.1028**,36.4563**,山东省海阳市东村镇团结村,1
GC2000000026,郯庐带区域网,区域网,,,66,B007,莱阳,120.4414**,36.5874**,山东省莱阳市城厢办事处吴格庄村,1
GC2000000026,郯庐带区域网,区域网,,,66,B009,大丰,120.2709**,33.0944**,江苏省大丰市大中镇泰西村一组,1
GC2000000026,郯庐带区域网,区域网,,,66,B010,海安,120.2274**,32.3014**,江苏省海安县双楼镇罗町村,1
GC2000000026,郯庐带区域网,区域网,,,66,B011,南通,120.5368**,31.5651**,江苏省南通市狼山镇地震台,1
GC2000000026,郯庐带区域网,区域网,,,66,B012,常州,119.5394**,31.4428**,江苏省常州武进市牛塘镇中学,1
GC2000000026,郯庐带区域网,区域网,,,66,B013,常熟,120.4670**,31.4096**,江苏省常熟市兴隆镇中学,1
GC2000000026,郯庐带区域网,区域网,,,66,B014,启东,121.4811**,31.4425**,江苏省启东市和合镇中学,1
GC2000000026,郯庐带区域网,区域网,,,66,B015,苏州,120.3410**,31.1478**,江苏省苏州市横塘镇,1
GC2000000026,郯庐带区域网,区域网,,,66,B017,吴兴,120.1268**,30.5043**,浙江省湖州市八里店镇升山村,1
GC2000000026,郯庐带区域网,区域网,,,66,B019,嵊泗,122.2676**,30.4403**,浙江省嵊泗县菜园镇青沙村,2
GC2000000026,郯庐带区域网,区域网,,,66,B020,垦利,118.4737**,37.3568**,山东省垦利县下镇乡西十四村,2
GC2000000026,郯庐带区域网,区域网,,,66,B021,博兴,118.0459**,37.0937**,山东省博兴县博兴镇伏郑村,2
GC2000000026,郯庐带区域网,区域网,,,66,B022,寿光,118.4388**,36.5370**,山东省寿光市寿光镇北郭家庄村,2
GC2000000026,郯庐带区域网,区域网,,,66,B023,掖县,119.5996**,37.1024**,山东省莱州市莱州镇蒲家洼村,2
GC2000000026,郯庐带区域网,区域网,,,66,B024,平度,119.5567**,36.5089**,山东省平度市蟠桃镇东桃山村,2
GC2000000026,郯庐带区域网,区域网,,,66,B026,临朐,118.3325**,36.3092**,山东省临朐县营子镇窦家洼村,2
GC2000000026,郯庐带区域网,区域网,,,66,B027,淄博,118.0725**,36.4593**,山东省淄博市张店区沣水镇东高庄村,2
GC2000000026,郯庐带区域网,区域网,,,66,B028,沂源,118.0958**,36.1079**,山东省沂源县南麻镇北刘家庄村,2
GC2000000026,郯庐带区域网,区域网,,,66,B029,高密,119.4957**,36.2320**,山东省高密市夏庄镇王党村,2
GC2000000026,郯庐带区域网,区域网,,,66,B030,诸城,119.2824**,35.5916**,山东省诸城市城关镇杨家岭村,2
GC2000000026,郯庐带区域网,区域网,,,66,B031,五莲,119.1257**,35.4533**,山东省五莲县洪凝镇集后村,2
GC2000000026,郯庐带区域网,区域网,,,66,B032,沂南,118.2664**,35.3214**,山东省沂南县界湖镇团山庄村,2
GC2000000026,郯庐带区域网,区域网,,,66,B033,新泰,117.4588**,35.5654**,山东省新泰市市中办事处骆家庄村,2
GC2000000026,郯庐带区域网,区域网,,,66,B034,沂水,118.3849**,35.4525**,山东省沂水县许家湖镇冯家官庄村,2
GC2000000026,郯庐带区域网,区域网,,,66,B035,莒县,118.5185**,35.3445**,山东省莒县城阳镇东村,3
GC2000000026,郯庐带区域网,区域网,,,66,B036,日照,119.2939**,35.2862**,山东省日照市日照街道北小庄村,3
GC2000000026,郯庐带区域网,区域网,,,66,B037,平邑,117.3665**,35.3148**,山东省平邑县平邑镇八埠庄村,3
GC2000000026,郯庐带区域网,区域网,,,66,B038,临沂,118.1090**,35.0549**,山东省临沂市马厂湖镇小山前村,3
GC2000000026,郯庐带区域网,区域网,,,66,B039,莒南,118.5458**,35.0850**,山东省莒南县相邸镇郑家相邸村,3
GC2000000026,郯庐带区域网,区域网,,,66,B040,连云港,119.1663**,34.3575**,江苏省连云港市云台区云台乡前关村十组,3
GC2000000026,郯庐带区域网,区域网,,,66,B041,东海,118.3832**,34.2937**,江苏省东海县石湖乡楚团村,3
GC2000000026,郯庐带区域网,区域网,,,66,B043,苍山,118.0269**,34.5378**,山东省苍山县贾庄乡上砚台岭村,3
GC2000000026,郯庐带区域网,区域网,,,66,B044,台儿庄,117.4180**,34.3476**,山东省台儿庄区彭楼镇碱厂,3
GC2000000026,郯庐带区域网,区域网,,,66,B045,藤县,117.0570**,35.0464**,山东省藤州市姜屯镇大彦西村,3
GC2000000026,郯庐带区域网,区域网,,,66,B046,徐州,117.1429**,34.1671**,江苏徐州市云龙区狮子山乡上店子村,3
GC2000000026,郯庐带区域网,区域网,,,66,B047,睢宁,117.5551**,33.5412**,江苏省睢宁县职业教育中心,3
GC2000000026,郯庐带区域网,区域网,,,66,B048,宿迁,118.1890**,34.0235**,江苏省宿迁市宿豫县嶂山林场,3
GC2000000026,郯庐带区域网,区域网,,,66,B050,灌南,119.1383**,34.0638**,江苏省灌南县李集乡李集二中,3
GC2000000026,郯庐带区域网,区域网,,,66,B051,滨海,119.5011**,34.0148**,江苏省滨海县坎北乡明达中学,3
GC2000000026,郯庐带区域网,区域网,,,66,B052,上冈,0.0090**,33.3336**,江苏省建湖县上冈镇盐城农校,4
GC2000000026,郯庐带区域网,区域网,,,66,B053,清江,119.0023**,33.3096**,江苏省淮阴市城南乡（淮穗鸽业）,4
GC2000000026,郯庐带区域网,区域网,,,66,B054,泗阳,118.4058**,33.4534**,江苏省泗阳县果园乡(农科所),4
GC2000000026,郯庐带区域网,区域网,,,66,B055,泗洪,118.1107**,33.2892**,江苏省泗洪县83424部队一营,4
GC2000000026,郯庐带区域网,区域网,,,66,B056,泗县,117.5358**,33.2854**,安徽省泗县烈士陵园,4
GC2000000026,郯庐带区域网,区域网,,,66,B057,灵壁,117.3353**,33.3320**,安徽省灵璧县人民武装部仓库,4
GC2000000026,郯庐带区域网,区域网,,,66,B058,宿县,116.5974**,33.3880**,安徽省宿州市雪枫公园,4
GC2000000026,郯庐带区域网,区域网,,,66,B059,宝应,119.2589**,33.1040**,江苏省宝应县小官庄镇(监测站),4
GC2000000026,郯庐带区域网,区域网,,,66,B060,天长,119.0216**,32.4458**,安徽省天长市职业教育中心,4
GC2000000026,郯庐带区域网,区域网,,,66,B061,盱眙,118.2867**,32.5861**,江苏省盱眙县古桑乡磨涧村李岗,4
GC2000000026,郯庐带区域网,区域网,,,66,B062,定远,117.4256**,32.3341**,安徽省定远县定城镇泉坞山村山头郭,4
GC2000000026,郯庐带区域网,区域网,,,66,B064,凤台,116.4135**,32.4379**,安徽省凤台县民兵训练基地,4
GC2000000026,郯庐带区域网,区域网,,,66,B065,长丰,117.0659**,32.2990**,安徽省长丰县水湖镇裴户村桃园组,4
GC2000000026,郯庐带区域网,区域网,,,66,B066,滁县,0.0021**,32.1793**,安徽省滁州市73042部队训练场西侧,4
GC2000000026,郯庐带区域网,区域网,,,66,B067,扬州,119.2998**,32.2426**,江苏省扬州市广陵区湾头镇联合村,4
GC2000000026,郯庐带区域网,区域网,,,66,B069,和县,118.2075**,31.4351**,安徽省和县历阳镇城西行政村蒋街自然村,5
GC2000000026,郯庐带区域网,区域网,,,66,B070,巢县,117.4881**,31.3994**,安徽省巢湖市夏阁镇大庙大队周黄,5
GC2000000026,郯庐带区域网,区域网,,,66,B071,合肥,0.0016**,31.5150**,安徽省肥东县龙岗镇马岗村彭岗组,5
GC2000000026,郯庐带区域网,区域网,,,66,B072,桐城,116.5856**,31.0530**,安徽省桐城市太平街道办事处双风村,5
GC2000000026,郯庐带区域网,区域网,,,66,B073,繁昌,118.1395**,31.0505**,安徽繁昌县峨山乡凤形村前冲,5
GC2000000026,郯庐带区域网,区域网,,,66,B074,溧阳,119.2778**,31.2207**,江苏省溧阳市茶亭镇屏峰村,5
GC2000000027,新疆GPS锁网图(H锁),区域网,44.5420,81.3861,0,,,,,,
GC2000000028,新疆区域网,区域网,,,205,G062,祁连,100.1464**,38.1127**,青海省祁连县八宝乡下庄村,1
GC2000000028,新疆区域网,区域网,,,205,I001,伊吾,94.4054**,43.1473**,新疆伊吾县气象局甘石路85号,1
GC2000000028,新疆区域网,区域网,,,205,I002,巴里坤,92.5973**,43.3677**,新疆巴里坤哈萨克自治县老气象局,1
GC2000000028,新疆区域网,区域网,,,205,I003,七角井,91.2852**,43.2952**,新疆哈密市七角井镇,1
GC2000000028,新疆区域网,区域网,,,205,I004,木垒,90.1643**,43.4962**,新疆木垒哈萨克自治县气象局,1
GC2000000028,新疆区域网,区域网,,,205,I006,鄯善,90.1530**,42.5396**,新疆鄯善县城建局园林管理处东果园,1
GC2000000028,新疆区域网,区域网,,,205,I008,哈巴河,86.2442**,48.0384**,新疆哈巴河县团结南路县气象局,1
GC2000000028,新疆区域网,区域网,,,205,I009,布尔津,86.5272**,47.4299**,新疆布尔津县编织袋厂,1
GC2000000028,新疆区域网,区域网,,,205,I010,可可托海,89.4790**,47.1235**,新疆富蕴县可可托海镇,1
GC2000000028,新疆区域网,区域网,,,205,I011,富蕴,89.3051**,46.5912**,新疆富蕴县文化西路县气象局,1
GC2000000028,新疆区域网,区域网,,,205,I012,福海,87.3083**,47.0823**,新疆福海县阿尔达乡中心学校,1
GC2000000028,新疆区域网,区域网,,,205,I013,黑山头,86.3680**,47.0596**,新疆吉木乃县黑山头,1
GC2000000028,新疆区域网,区域网,,,205,I014,吉木乃,85.5237**,47.2688**,新疆吉木乃县气象局,1
GC2000000028,新疆区域网,区域网,,,205,I015,青河,90.2066**,46.4037**,新疆青河县青河镇,1
GC2000000028,新疆区域网,区域网,,,205,I016,和布克赛尔,85.4291**,46.4725**,新疆和布克赛尔蒙古自治县公安局看守所,1
GC2000000028,新疆区域网,区域网,,,205,I017,二台,90.0925**,46.0310**,新疆青河县萨尔托海乡（二台）,2
GC2000000028,新疆区域网,区域网,,,205,I018,乌尔禾,85.4157**,46.0694**,新疆克拉玛依市乌尔禾区,2
GC2000000028,新疆区域网,区域网,,,205,I019,火烧山,89.0052**,44.5550**,新疆吉木萨尔县火烧山,2
GC2000000028,新疆区域网,区域网,,,205,I020,奇台,89.3769**,43.5997**,新疆奇台县石油公司东大桥油库,2
GC2000000028,新疆区域网,区域网,,,205,I021,阜康,87.5613**,44.0936**,新疆阜康市城关镇中心小学,2
GC2000000028,新疆区域网,区域网,,,205,I023,玛纳斯,86.1318**,44.1785**,新疆玛纳斯县乌伊路63号县气象局,2
GC2000000028,新疆区域网,区域网,,,205,I025,达坂城,88.1919**,43.2159**,新疆乌鲁木齐市达坂城镇气象站,2
GC2000000028,新疆区域网,区域网,,,205,I026,后峡,87.1019**,43.1517**,新疆乌鲁木齐市沙依巴克区板房沟乡后峡,2
GC2000000028,新疆区域网,区域网,,,205,I027,托克逊,88.3748**,42.4805**,新疆托克逊县郭若布依乡开斯克尔学校,2
GC2000000028,新疆区域网,区域网,,,205,I028,和静,86.2166**,42.2125**,新疆和静县69225部队（坦克团）,2
GC2000000028,新疆区域网,区域网,,,205,I029,乌什塔拉,87.1666**,42.1444**,新疆和硕县乌什塔拉乡89800部队教导大,2
GC2000000028,新疆区域网,区域网,,,205,I030,库尔楚,85.3160**,41.5449**,新疆生产建设兵团农二师30团建筑公司,2
GC2000000028,新疆区域网,区域网,,,205,I032,三十三团,87.1131**,40.5046**,新疆尉犁县农二师三十三团,2
GC2000000028,新疆区域网,区域网,,,205,I033,阿拉干,88.1504**,40.1607**,新疆若羌县铁克里乡阿拉干村,2
GC2000000028,新疆区域网,区域网,,,205,I034,若羌,88.1142**,39.0185**,新疆若羌县气象局,2
GC2000000028,新疆区域网,区域网,,,205,I035,拜什托格拉克,86.5830**,38.3014**,新疆且末县塔什沙依养护公司,3
GC2000000028,新疆区域网,区域网,,,205,I037,塔城,82.5292**,46.4959**,新疆塔城市加曼奇边防连,3
GC2000000028,新疆区域网,区域网,,,205,I038,托里,83.3590**,45.5635**,新疆托里县气象局,3
GC2000000028,新疆区域网,区域网,,,205,I039,克拉玛依,84.5186**,45.3750**,新疆克拉玛依市,3
GC2000000028,新疆区域网,区域网,,,205,I040,温泉,81.0142**,44.5886**,新疆温泉县公安局道浪特边防派出所,3
